CNE_EIC,Type,lng,lat
19T000000006421I,Line,17.12,51.21
19T000000000449Q,Line,18.24,52.3
19T110000006438D,Line,18.24,52.3
19T110000006797M,Line,18.24,52.3
19T110000006798K,Line,18.26,52.32
19T110000006465A,Line,18.44,54.15
19T1100000064668,Line,18.46,54.17
19T1100000066830,Line,21.03,52.09
19T000000006387T,Line,16.87,53.08
19T110000006707C,Line,19.68,51.43
19T110000006767V,Line,16.78,52.37
19T000000001285P,Line,19.72,52.64
14T-220-0-002221,Line,21.33,50.44
19T000000006396S,Line,21.33,50.44
19T110000006710N,Line,21.33,50.44
19T110000006721I,Line,21.33,50.44
19T110000006795Q,Line,21.33,50.44
19T000000006420K,Line,21.33,50.44
19T0000000064098,Line,16.08,51.5
19T000000006410N,Line,16.08,51.5
19T000000006414F,Line,16.08,51.5
19T1100000067470,Line,19.27,50
19T110000006804E,Line,20.99,52.29
19T1100000067098,Line,22.02,51.41
19T110000006775W,Line,14.63,53.85
19T110000006789L,Line,19.33,51.32
19T110000006792W,Line,19.33,51.32
19T110000006444I,Line,18.77,50.37
19T110000006445G,Line,21.87,50.19
19T000000006400Q,Line,21.87,50.19
19T000000001304A,Line,21.87,50.19
19T000000006425A,Line,22.32,52.13
19T0000000064268,Line,22.32,52.13
19T110000006750B,Line,19.43,50.17
19T1100000067519,Line,19.45,50.19
19T1100000067462,Line,19.81,49.98
19T1100000067640,Line,19.81,49.98
19T000000006397Q,Line,19.81,49.98
19T000000006398O,Line,19.81,49.98
19T000000001328X,Line,16.89,54.5
19T110000006685X,Line,20.26,52.23
19T110000006702M,Line,20.26,52.23
19T0000000063814,Line,21.05,52.38
19T0000000063822,Line,21.07,52.40000000000001
19T000000000315A,Line,16.35,50.85
19T000000001320C,Line,16.35,50.85
19T110000006782Z,Line,18.85,50.23
19T110000006784V,Line,18.85,50.23
19T110000006786R,Line,19.32,50.76
19T110000006787P,Line,19.32,50.76
19T000000000296P,Line,20.96,49.97
19T000000006399M,Line,20.96,49.97
19T1100000067802,Line,18.67,53.04
19T110000006442M,Line,18.92,51.14
19T110000006443K,Line,18.92,51.14
19T0000000064292,Line,19.33,50.38
19T000000000469K,Line,18.54,50.12
19T000000006388R,Line,18.54,50.12
19T0000000064284,Line,18.54,50.12
19T000000006407C,Line,18.54,50.12
19T110000006776U,Line,18.79,52.7
19T110000006779O,Line,18.79,52.7
19T110000006785T,Line,19.17,50.75
19T0000000013317,Line,18.08,54.72
19T110000006431R,Line,18.08,54.72
19T110000006686V,Line,19.38,51.83
19T000000006411L,Line,16.01,51.66
19T000000006402M,Line,16.81,54.23
19T110000006434L,Line,16.81,54.23
19T110000006435J,Line,16.83,54.25
19T1100000068078,Line,16.1,54.13
19T1100000068086,Line,16.87,53.08
19T110000006812F,Line,17.3,51.77
19T110000006813D,Line,14.5,53.22000000000001
19T110000006829Z,Line,22.62,51.3
19T1100000068159,Line,21.62,53.11
17T000000015268T,Line,-0.125178703411559,46.8237178242065
17T000000015269R,Line,-0.125178703411559,46.8237178242065
17T-FR-00000044Z,Line,6.41956817107442,45.6615236407012
17T-FR-00000057Q,Line,6.41956817107442,45.6615236407012
17T-FR-00000047T,Line,6.41956817107442,45.6615236407012
17T-FR-00000058O,Line,6.43956817107442,45.6815236407012
17T-FR-00000064T,Line,6.45956817107442,45.7015236407012
17T-FR-00000048R,Line,6.41956817107442,45.6615236407012
17T000000015311H,Line,6.41956817107442,45.6615236407012
17T000000015312F,Line,6.41956817107442,45.6615236407012
17T000000015313D,Line,6.41956817107442,45.6615236407012
17T0000000153159,Line,6.41956817107442,45.6615236407012
17T000000015397I,Line,6.47933726037493,46.3303763161876
17T000000015398G,Line,6.499337260374929,46.35037631618761
17T0000000157103,Line,6.96042330841946,48.184917134471704
17T000000015750S,Line,5.61141262909355,45.5837566648204
17T0000000157859,Line,2.4290084344085,48.5939639324767
17T0000000157875,Line,2.4490084344085,48.6139639324767
17T0000000157883,Line,2.4690084344085,48.6339639324767
17T000000015865B,Line,4.70319391216347,44.0863394729867
17T0000000158677,Line,4.70319391216347,44.0863394729867
17T0000000158685,Line,4.723193912163469,44.1063394729867
17T0000000158693,Line,4.74319391216347,44.1263394729867
17T000000015873C,Line,5.36689639226228,43.3219300339247
17T-FR-00000037W,Line,-1.43019090532984,43.4214336121191
17T-FR-00000062X,Line,-1.43019090532984,43.4214336121191
17T000000015942J,Line,6.8139875470167,47.6016872251628
17T000000015943H,Line,6.8139875470167,47.6016872251628
17T000000015954C,Line,2.25044918814436,49.9395954803658
17T000000015955A,Line,2.25044918814436,49.9395954803658
17T0000000159568,Line,2.25044918814436,49.9395954803658
17T0000000159576,Line,2.25044918814436,49.9395954803658
17T0000000159592,Line,2.25044918814436,49.9395954803658
17T000000015960H,Line,2.25044918814436,49.9395954803658
17T000000015961F,Line,2.27044918814436,49.95959548036581
17T0000000159827,Line,2.27044918814436,49.95959548036581
17T0000000159835,Line,2.29044918814436,49.9795954803658
17T000000015951I,Line,2.25044918814436,49.9395954803658
17T000000015953E,Line,2.25044918814436,49.9395954803658
17T000000015952G,Line,2.25044918814436,49.9395954803658
17T000000016024F,Line,5.8177024499346,46.0972386773955
17T0000000160708,Line,0.184174357440254,47.9214375385669
17T0000000160716,Line,0.204174357440254,47.9414375385669
17T0000000161615,Line,2.41436270130477,48.7855612248819
17T0000000161607,Line,2.41436270130477,48.7855612248819
17T000000016185S,Line,2.41436270130477,48.7855612248819
17T000000016187O,Line,2.41436270130477,48.7855612248819
17T000000016191X,Line,2.43436270130477,48.80556122488191
17T000000016192V,Line,2.43436270130477,48.80556122488191
17T0000000163049,Line,1.91405581912295,50.9214507970297
17T0000000163057,Line,1.91405581912295,50.9214507970297
17T000000016281W,Line,1.91405581912295,50.9214507970297
17T000000016302D,Line,1.93405581912295,50.9414507970297
17T000000016320B,Line,0.557498835425448,48.7430035589293
17T0000000163219,Line,0.557498835425448,48.7430035589293
17T000000016387G,Line,2.18933306437158,45.9536153639265
17T000000016388E,Line,2.18933306437158,45.9536153639265
17T000000016428S,Line,3.81612993062417,50.1992820508303
17T000000016508U,Line,6.71227551833875,45.2148590784556
17T000000016551T,Line,1.4778048856595,42.7630318518337
17T000000016555L,Line,3.91964926990742,47.4966298493931
17T-FR-00000002E,Line,3.08221668232009,50.5253270809353
17T000000016584E,Line,3.10221668232009,50.5453270809353
17T-FR-00000055U,Line,3.08221668232009,50.5253270809353
17T-FR-00000004A,Line,3.08221668232009,50.5253270809353
17T-FR-00000003C,Line,3.08221668232009,50.5253270809353
17T-FR-000000058,Line,3.10221668232009,50.5453270809353
17T-FR-00000001G,Line,3.12221668232009,50.5653270809353
17T000000016558F,Line,3.08221668232009,50.5253270809353
17T000000016626O,Line,4.8548198209498,43.9482692265945
17T000000016627M,Line,4.8548198209498,43.9482692265945
17T000000016665E,Line,0.171159809312864,47.2307920817127
17T000000016667A,Line,0.171159809312864,47.2307920817127
17T0000000166688,Line,0.171159809312864,47.2307920817127
17T000000016632T,Line,0.163291890494606,47.2241502780614
17T000000016633R,Line,0.163291890494606,47.2241502780614
17T000000016634P,Line,0.163291890494606,47.2241502780614
17T000000016635N,Line,0.183291890494606,47.2441502780614
17T000000016636L,Line,0.183291890494606,47.2441502780614
17T000000016637J,Line,0.183291890494606,47.2441502780614
17T0000000170258,Line,-0.545953399259104,44.882323673383
17T0000000170266,Line,-0.545953399259104,44.882323673383
17T-FR-00000038U,Line,2.80396730284699,42.7324125110328
17T-FR-00000039S,Line,2.82396730284699,42.7524125110328
17T0000000171092,Line,3.70643769217964,43.4459539082843
17T000000017110H,Line,3.70643769217964,43.4459539082843
17T000000017146X,Line,1.4940313790435,43.6161378926946
17T000000017147V,Line,1.5140313790435,43.63613789269461
17T000000017194M,Line,3.59193953332161,48.560823984317
17T000000017195K,Line,3.59193953332161,48.560823984317
17T0000000172226,Line,4.34308581650561,44.3147782721765
17T000000017229T,Line,1.01252449119014,49.657738003992
17T0000000172315,Line,1.01252449119014,49.657738003992
17T0000000172323,Line,1.01252449119014,49.657738003992
17T0000000172331,Line,1.01252449119014,49.657738003992
17T0000000172307,Line,1.01252449119014,49.657738003992
17T000000017238S,Line,1.03252449119014,49.677738003992
17T000000017239Q,Line,1.03252449119014,49.677738003992
17T0000000172404,Line,1.03252449119014,49.677738003992
17T000000017236W,Line,1.03252449119014,49.677738003992
17T000000017237U,Line,1.03252449119014,49.677738003992
17T000000017307Z,Line,0.0393437184797942,43.2251143043004
17T000000017343V,Line,7.72448528288633,48.799138438798
17T0000000173978,Line,3.29433077255093,46.2732543873449
17T0000000173986,Line,3.29433077255093,46.2732543873449
17T0000000173994,Line,3.29433077255093,46.2732543873449
17T000000017396A,Line,3.29433077255093,46.2732543873449
17T0000000174008,Line,3.31433077255093,46.2932543873449
17T0000000174016,Line,3.31433077255093,46.2932543873449
17T000000017422Z,Line,3.31433077255093,46.2932543873449
17T000000017423X,Line,3.29433077255093,46.2732543873449
17T000000017393G,Line,3.29433077255093,46.2732543873449
17T000000017394E,Line,3.29433077255093,46.2732543873449
17T000000017395C,Line,3.29433077255093,46.2732543873449
17T0000000189521,Line,-1.12064189299098,46.1757069797766
17T000000018954Y,Line,-1.12064189299098,46.1757069797766
17T000000018955W,Line,-1.12064189299098,46.1757069797766
17T0000000169458,Line,4.92656161125657,45.0182479374495
17T0000000169466,Line,4.92656161125657,45.0182479374495
17T000000016942E,Line,4.92656161125657,45.0182479374495
17T000000016944A,Line,4.92656161125657,45.0182479374495
17T000000018976O,Line,1.71007679280331,47.7099419489448
17T0000000190208,Line,3.32649610876867,49.6539897730136
17T000000019062T,Line,3.32649610876867,49.6539897730136
17T0000000190216,Line,3.32649610876867,49.6539897730136
17T000000019063R,Line,3.32649610876867,49.6539897730136
17T000000019064P,Line,3.34649610876867,49.6739897730136
17T000000019065N,Line,3.36649610876867,49.6939897730136
17T000000017468B,Line,-0.594561330303956,45.033536663886
17T000000016905K,Line,5.38828219309148,43.3104113822092
17T000000016830P,Line,-1.75358863488905,48.1279913366223
17T000000016831N,Line,-1.75358863488905,48.1279913366223
17T000000017634K,Line,-0.872708386467632,43.8363078061938
17T000000017635I,Line,-0.872708386467632,43.8363078061938
17T000000017663D,Line,7.08921723112897,48.7674938107223
17T-FR-000000066,Line,6.09761697924598,48.8573866081703
17T000000017794Z,Line,6.09761697924598,48.8573866081703
17T-FR-000000074,Line,6.09761697924598,48.8573866081703
17T-FR-000000082,Line,6.117616979245979,48.8773866081703
17T-FR-000000090,Line,6.117616979245979,48.8773866081703
17T000000017787W,Line,6.09761697924598,48.8573866081703
17T000000017788U,Line,6.09761697924598,48.8573866081703
17T000000017789S,Line,6.09761697924598,48.8573866081703
17T0000000177914,Line,6.117616979245979,48.8773866081703
17T0000000177574,Line,3.25983976498618,43.3520130339126
17T0000000177582,Line,3.27983976498618,43.3720130339126
17T000000017825D,Line,-2.4165075797377,47.9065918164957
17T000000017824F,Line,-2.4165075797377,47.9065918164957
17T000000017834C,Line,6.83583405616163,43.594961825137
17T000000017835A,Line,6.85583405616163,43.614961825137
17T000000017831I,Line,6.83583405616163,43.594961825137
17T000000017832G,Line,6.83583405616163,43.594961825137
17T000000017833E,Line,6.83583405616163,43.594961825137
17T000000017920J,Line,5.900621563781,45.5901600300935
17T0000000180245,Line,1.78274308908192,49.7720297200255
17T000000018037X,Line,3.5107948301474,48.5194301572455
17T000000018038V,Line,3.5107948301474,48.5194301572455
17T0000000180407,Line,3.5307948301474,48.5394301572455
17T0000000180415,Line,3.5307948301474,48.5394301572455
17T000000018119V,Line,5.02296936678213,45.8389034541082
17T0000000181209,Line,5.02296936678213,45.8389034541082
17T0000000181055,Line,5.02296936678213,45.8389034541082
17T0000000181063,Line,5.02296936678213,45.8389034541082
17T000000018110C,Line,5.02296936678213,45.8389034541082
17T0000000181128,Line,5.042969366782129,45.8589034541082
17T0000000181136,Line,5.042969366782129,45.8589034541082
17T-FR-000000503,Line,6.05529162589445,46.2508078780839
17T000000018155R,Line,4.73465805037116,44.3033303270061
17T000000018158L,Line,4.73465805037116,44.3033303270061
17T000000018159J,Line,4.73465805037116,44.3033303270061
17T000000018182O,Line,4.75465805037116,44.3233303270061
17T000000018195F,Line,0.393479627855681,46.5983444330242
17T000000018196D,Line,0.393479627855681,46.5983444330242
17T000000018197B,Line,0.413479627855681,46.61834443302421
17T000000018237P,Line,1.55945115140599,49.0227171445396
17T000000018353N,Line,4.37258692299264,44.5754120720169
17T000000018354L,Line,4.37258692299264,44.5754120720169
17T000000018391F,Line,2.20301968603148,48.8872239119416
17T0000000191107,Line,6.7756135842657,47.421553931942
17T0000000191115,Line,6.7756135842657,47.421553931942
17T000000018432R,Line,5.83233275062647,43.690931579958
17T000000018433P,Line,5.83233275062647,43.690931579958
17T000000018431T,Line,5.83233275062647,43.690931579958
17T000000018427K,Line,5.83233275062647,43.690931579958
17T000000018430V,Line,5.83233275062647,43.690931579958
17T000000016790B,Line,1.96766266452675,50.2364734339794
17T000000018481E,Line,-0.682135159664402,45.2576410041598
17T000000018502W,Line,-0.682135159664402,45.2576410041598
17T000000018503U,Line,-0.682135159664402,45.2576410041598
17T000000018504S,Line,-0.662135159664402,45.2776410041598
17T000000018505Q,Line,-0.662135159664402,45.2776410041598
17T000000018506O,Line,-0.6421351596644019,45.2976410041598
17T000000018547A,Line,-3.86752118144212,48.3546337501589
17T0000000185488,Line,-3.86752118144212,48.3546337501589
17T000000018542K,Line,1.95984157740921,43.9055032729791
17T000000018543I,Line,1.95984157740921,43.9055032729791
17T0000000185909,Line,2.21391667962722,45.2462869028083
17T0000000185917,Line,2.21391667962722,45.2462869028083
17T0000000185844,Line,2.21391667962722,45.2462869028083
17T0000000185852,Line,2.21391667962722,45.2462869028083
17T0000000167587,Line,7.19148780729103,43.8031108323968
17T0000000167595,Line,7.21148780729103,43.8231108323968
17T000000016754F,Line,7.19148780729103,43.8031108323968
17T000000016755D,Line,7.19148780729103,43.8031108323968
17T000000016756B,Line,7.21148780729103,43.8231108323968
17T0000000167579,Line,7.21148780729103,43.8231108323968
17T000000018641I,Line,2.164883698652,51.0134552044698
17T000000018716D,Line,-0.636295441740249,44.8908584304344
17T000000018795S,Line,4.04907451162396,49.9161179472797
17T0000000167862,Line,2.3762770886954,48.875687056785
17T000000019441L,Line,-0.34571325553325,49.1812974025085
17T000000019480B,Line,-3.30332748983297,47.8806049912872
17T0000000194819,Line,-3.30332748983297,47.8806049912872
17T000000019479X,Line,-3.30332748983297,47.8806049912872
17T-FR-000000406,Line,-0.887497741257109,44.0128119377753
17T-FR-000000414,Line,-0.867497741257109,44.0328119377753
17T0000000195548,Line,-0.887497741257109,44.0128119377753
17T-FR-00000063V,Line,-0.887497741257109,44.0128119377753
17T0000000195556,Line,-0.887497741257109,44.0128119377753
17T0000000195564,Line,-0.867497741257109,44.0328119377753
17T-FR-00000010F,Line,3.93404365318946,49.9739308579655
17T-FR-00000011D,Line,3.93404365318946,49.9739308579655
17T000000019585Y,Line,3.93404365318946,49.9739308579655
17T000000019586W,Line,3.93404365318946,49.9739308579655
17T000000019675X,Line,2.44151423355521,49.2432394449119
17T000000019704F,Line,2.44151423355521,49.2432394449119
17T000000019674Z,Line,2.44151423355521,49.2432394449119
17T000000019676V,Line,2.44151423355521,49.2432394449119
17T000000019679P,Line,2.46151423355521,49.2632394449119
17T000000021657W,Line,3.87233246858816,43.5680946136438
17T000000021658U,Line,3.87233246858816,43.5680946136438
17T000000021682X,Line,5.72387144422657,43.2506856813265
17T000000021683V,Line,5.72387144422657,43.2506856813265
17T000000020569Y,Line,0.514030971657274,43.1717002784053
17T000000019790X,Line,0.514030971657274,43.1717002784053
17T000000019791V,Line,0.534030971657274,43.1917002784053
17T000000019792T,Line,0.534030971657274,43.1917002784053
17T000000019785Q,Line,0.514030971657274,43.1717002784053
17T000000019786O,Line,0.514030971657274,43.1717002784053
17T000000019787M,Line,0.534030971657274,43.1917002784053
17T000000019788K,Line,0.554030971657274,43.2117002784053
17T000000019866Q,Line,2.05874744972188,49.0482708028672
17T000000019867O,Line,2.05874744972188,49.0482708028672
17T000000019868M,Line,2.07874744972188,49.0682708028672
17T000000019869K,Line,2.07874744972188,49.0682708028672
17T000000019863W,Line,2.05874744972188,49.0482708028672
17T000000019864U,Line,2.05874744972188,49.0482708028672
17T000000019865S,Line,2.05874744972188,49.0482708028672
17T0000000199047,Line,4.08622914121401,49.2723144134607
17T0000000199055,Line,4.106229141214009,49.2923144134607
17T0000000199144,Line,-0.797758127522355,44.72015522888
17T0000000199152,Line,-0.797758127522355,44.72015522888
17T000000019982O,Line,-1.68535481480555,47.2065764414006
17T000000019983M,Line,-1.68535481480555,47.2065764414006
17T0000000199989,Line,5.12229620447995,45.6620207309321
17T000000019997B,Line,5.12229620447995,45.6620207309321
17T0000000199997,Line,5.12229620447995,45.6620207309321
17T000000020000G,Line,5.12229620447995,45.6620207309321
17T000000020001E,Line,5.12229620447995,45.6620207309321
17T0000000200226,Line,5.12229620447995,45.6620207309321
17T0000000200234,Line,5.142296204479949,45.6820207309321
17T0000000200242,Line,5.142296204479949,45.6820207309321
17T000000020026Z,Line,5.142296204479949,45.6820207309321
17T000000020027X,Line,5.142296204479949,45.6820207309321
17T000000020028V,Line,5.142296204479949,45.6820207309321
17T000000020029T,Line,5.16229620447995,45.7020207309321
17T0000000200307,Line,5.182296204479949,45.7220207309321
17T000000020072S,Line,1.80279562711533,47.8754660282982
17T000000020073Q,Line,1.82279562711533,47.8954660282982
17T000000020068J,Line,1.80279562711533,47.8754660282982
17T000000020069H,Line,1.82279562711533,47.8954660282982
17T000000020071U,Line,1.84279562711533,47.9154660282982
17T000000020108X,Line,4.8606541553044,46.7631855559576
17T000000020109V,Line,4.8606541553044,46.7631855559576
17T0000000201109,Line,4.880654155304399,46.7831855559576
17T000000019828Y,Line,2.90748316148045,48.9847591650438
17T000000019829W,Line,2.90748316148045,48.9847591650438
17T000000021411R,Line,5.70942886172664,45.1063529753883
17T000000021412P,Line,5.72942886172664,45.1263529753883
17T000000021381A,Line,5.70942886172664,45.1063529753883
17T000000021402S,Line,5.70942886172664,45.1063529753883
17T000000021403Q,Line,5.70942886172664,45.1063529753883
17T000000021404O,Line,5.70942886172664,45.1063529753883
17T000000021406K,Line,5.70942886172664,45.1063529753883
17T000000021409E,Line,5.72942886172664,45.1263529753883
17T000000021418D,Line,5.90755493459747,46.7582623400024
17T000000021421O,Line,5.90755493459747,46.7582623400024
17T000000021419B,Line,5.90755493459747,46.7582623400024
17T000000019343L,Line,5.06000039760946,47.3524900563572
17T000000019344J,Line,5.080000397609459,47.3724900563572
17T0000000214492,Line,5.4447631059576604,47.0984116177334
17T000000020133Y,Line,0.694626520683861,47.4817536193091
17T000000020134W,Line,0.694626520683861,47.4817536193091
17T000000020135U,Line,0.694626520683861,47.4817536193091
17T000000020136S,Line,0.694626520683861,47.4817536193091
17T000000020137Q,Line,0.714626520683861,47.50175361930911
17T000000020138O,Line,0.714626520683861,47.50175361930911
17T000000020169D,Line,4.99839276178379,48.6768634730304
17T000000020258E,Line,4.690080676406,45.8186969279591
17T000000020259C,Line,4.690080676406,45.8186969279591
17T000000020261P,Line,4.690080676406,45.8186969279591
17T000000020282H,Line,4.710080676405999,45.83869692795911
17T000000020283F,Line,4.710080676405999,45.83869692795911
17T000000020284D,Line,4.710080676405999,45.83869692795911
17T0000000192006,Line,5.43168560640416,43.3377153698608
17T0000000192014,Line,5.451685606404159,43.35771536986081
17T000000019357A,Line,4.7090131848246,44.4961948814036
17T000000019356C,Line,4.7090131848246,44.4961948814036
17T0000000193588,Line,4.729013184824599,44.51619488140361
17T000000021857O,Line,4.51172780815712,48.8387892456754
17T000000021858M,Line,4.51172780815712,48.8387892456754
17T-FR-00000049P,Line,6.08119159524804,45.8943774354055
17T000000020417K,Line,2.86531171201625,48.3892891681066
17T000000020418I,Line,2.86531171201625,48.3892891681066
17T000000020419G,Line,2.86531171201625,48.3892891681066
17T000000020421T,Line,2.86531171201625,48.3892891681066
17T000000020442L,Line,2.86531171201625,48.3892891681066
17T000000020443J,Line,2.88531171201625,48.409289168106604
17T000000020444H,Line,2.88531171201625,48.409289168106604
17T000000020445F,Line,2.88531171201625,48.409289168106604
17T000000020446D,Line,2.88531171201625,48.409289168106604
17T000000020447B,Line,2.90531171201625,48.4292891681066
17T000000020404T,Line,2.86531171201625,48.3892891681066
17T000000020406P,Line,2.86531171201625,48.3892891681066
17T000000020408L,Line,2.86531171201625,48.3892891681066
17T000000020410Y,Line,2.88531171201625,48.409289168106604
17T000000020412U,Line,2.90531171201625,48.4292891681066
17T-FR-00000012B,Line,2.63830064872661,50.1796751765654
17T000000020496Z,Line,2.63830064872661,50.1796751765654
17T-FR-000000139,Line,2.63830064872661,50.1796751765654
17T-FR-000000147,Line,2.65830064872661,50.1996751765654
17T000000020497X,Line,2.65830064872661,50.1996751765654
17T-FR-000000155,Line,2.65830064872661,50.1996751765654
17T000000020523L,Line,2.36530135194357,48.7740546498509
17T000000020499T,Line,2.36530135194357,48.7740546498509
17T0000000204594,Line,-1.60816143138527,47.1877605490141
17T000000020461H,Line,-1.60816143138527,47.1877605490141
17T000000020541J,Line,-0.901809666106013,47.0584685344222
17T000000020540L,Line,-0.901809666106013,47.0584685344222
17T0000000205639,Line,-0.901809666106013,47.0584685344222
17T0000000205647,Line,-0.881809666106013,47.0784685344222
17T0000000205744,Line,4.79613372297834,50.0872208222469
17T000000020577Z,Line,4.816133722978339,50.1072208222469
17T000000020614I,Line,2.31970791500947,48.5514071019885
17T000000020615G,Line,2.31970791500947,48.5514071019885
17T000000020616E,Line,2.33970791500947,48.57140710198851
17T000000020617C,Line,2.33970791500947,48.57140710198851
17T000000020618A,Line,2.35970791500947,48.5914071019885
17T000000020611O,Line,2.31970791500947,48.5514071019885
17T000000020613K,Line,2.33970791500947,48.57140710198851
17T0000000206457,Line,-0.84352964679482,45.2185049238167
17T000000020660B,Line,5.4628544066177,46.20488199073
17T0000000206619,Line,5.4628544066177,46.20488199073
17T000000020722F,Line,1.03987831037383,49.3167449938641
17T000000020723D,Line,1.03987831037383,49.3167449938641
17T000000020724B,Line,1.05987831037383,49.3367449938641
17T0000000207283,Line,-0.250797369168022,45.1781249718499
17T0000000207291,Line,-0.250797369168022,45.1781249718499
17T-FR-00000045X,Line,6.50975276131643,45.4965986833617
17T000000020811G,Line,0.563899576369205,44.2275186748419
17T000000020812E,Line,0.563899576369205,44.2275186748419
17T000000020891T,Line,0.375919635433453,48.3166688005924
17T0000000209324,Line,2.84108963926715,49.4347717063799
17T0000000209332,Line,2.84108963926715,49.4347717063799
17T0000000209413,Line,-3.89216931427097,47.8948207951158
17T000000020962W,Line,-3.89216931427097,47.8948207951158
17T000000020970X,Line,5.70291165854391,45.1969655237646
17T000000020971V,Line,5.70291165854391,45.1969655237646
17T000000021008W,Line,6.55430945738799,45.4940397236623
17T000000021009U,Line,6.55430945738799,45.4940397236623
17T000000021043U,Line,0.195585303632,49.2110752957818
17T000000021044S,Line,0.195585303632,49.2110752957818
17T000000021045Q,Line,0.195585303632,49.2110752957818
17T000000021046O,Line,0.215585303632,49.2310752957818
17T0000000211015,Line,-0.478541165941762,47.4856980598841
17T000000021143Q,Line,-0.458541165941762,47.5056980598841
17T000000021144O,Line,-0.438541165941762,47.5256980598841
17T000000021059F,Line,-1.87056027920247,47.285813876175
17T000000021060U,Line,-1.87056027920247,47.285813876175
17T000000021061S,Line,-1.85056027920247,47.305813876175
17T000000021082K,Line,-1.87056027920247,47.285813876175
17T000000021050X,Line,-1.87056027920247,47.285813876175
17T000000021053R,Line,-1.85056027920247,47.305813876175
17T000000021173H,Line,6.29655058258266,46.0840277866049
17T-FR-00000066P,Line,6.29655058258266,46.0840277866049
17T000000021171L,Line,6.29655058258266,46.0840277866049
17T000000021172J,Line,6.31655058258266,46.1040277866049
17T000000021225O,Line,2.67897444604767,48.7285924740817
17T000000021263G,Line,4.99976495780571,47.255175158426
17T000000021264E,Line,4.99976495780571,47.255175158426
17T000000021273D,Line,5.97261405815685,43.1576518002716
17T000000021271H,Line,5.97261405815685,43.1576518002716
17T0000000212767,Line,5.99261405815685,43.1776518002716
17T000000021291B,Line,4.72344018147708,44.6322785128744
17T0000000212929,Line,4.72344018147708,44.6322785128744
17T0000000212937,Line,4.72344018147708,44.6322785128744
17T0000000212953,Line,4.743440181477079,44.6522785128744
17T0000000212961,Line,4.743440181477079,44.6522785128744
17T000000021299W,Line,4.76344018147708,44.6722785128744
17T000000021965L,Line,2.77321621212779,48.5474765564891
17T000000021488T,Line,2.71366536079331,50.6629435345836
17T000000021486X,Line,2.71366536079331,50.6629435345836
17T000000021489R,Line,2.73366536079331,50.6829435345836
17T000000021523G,Line,4.13857824967324,48.3441159922747
17T-FR-00000056S,Line,4.13857824967324,48.3441159922747
17T000000021524E,Line,4.13857824967324,48.3441159922747
17T000000021500S,Line,4.13857824967324,48.3441159922747
17T000000021522I,Line,4.13857824967324,48.3441159922747
17T000000021534B,Line,2.35847969698266,48.7989248284588
17T000000021540G,Line,5.4661570055752,45.7561724479512
17T0000000215391,Line,5.4661570055752,45.7561724479512
17T000000021541E,Line,5.4661570055752,45.7561724479512
17T0000000215634,Line,5.486157005575199,45.7761724479512
17T0000000215626,Line,5.486157005575199,45.7761724479512
17T0000000215642,Line,5.486157005575199,45.7761724479512
17T0000000192786,Line,5.91666239597705,48.6920603361137
17T0000000192794,Line,5.91666239597705,48.6920603361137
17T000000021765T,Line,-0.435374372589821,45.0684008430684
17T000000021766R,Line,-0.435374372589821,45.0684008430684
17T000000021767P,Line,-0.415374372589821,45.08840084306841
17T000000021768N,Line,-0.435374372589821,45.0684008430684
17T000000021769L,Line,-0.415374372589821,45.08840084306841
17T0000000217408,Line,-0.435374372589821,45.0684008430684
17T0000000217416,Line,-0.415374372589821,45.08840084306841
17T000000021762Z,Line,-0.435374372589821,45.0684008430684
17T000000021763X,Line,-0.435374372589821,45.0684008430684
17T000000022014W,Line,1.85597870339157,48.1065773106165
17T000000022015U,Line,1.85597870339157,48.1065773106165
17T000000022016S,Line,1.85597870339157,48.1065773106165
17T000000022017Q,Line,1.87597870339157,48.1265773106165
17T000000022019M,Line,1.85597870339157,48.1065773106165
17T000000022018O,Line,1.87597870339157,48.1265773106165
17T000000022051Q,Line,3.87079693982085,49.0756442317769
17T000000022052O,Line,3.87079693982085,49.0756442317769
17T0000000220891,Line,0.830544158933564,44.4615733917571
17T000000022090G,Line,0.830544158933564,44.4615733917571
17T000000022130U,Line,4.84781685665402,43.4286220072062
17T000000022132Q,Line,4.84781685665402,43.4286220072062
17T000000022134M,Line,4.867816856654019,43.4486220072062
17T000000022171G,Line,3.13842187429195,50.3612845493247
17T000000022172E,Line,3.13842187429195,50.3612845493247
17T000000021978C,Line,7.20690709536477,43.6765012839999
17T0000000222843,Line,-0.114520434386796,47.2086068279443
17T0000000222851,Line,-0.114520434386796,47.2086068279443
17T000000022287Y,Line,-0.114520434386796,47.2086068279443
17T000000022288W,Line,-0.094520434386796,47.2286068279443
17T0000000222835,Line,-0.114520434386796,47.2086068279443
17T000000022299R,Line,-2.45417764357835,48.506560665573
17T000000022300V,Line,-2.45417764357835,48.506560665573
17T0000000223386,Line,-1.55612165809,48.0929357209981
17T0000000223394,Line,-1.55612165809,48.0929357209981
17T000000022340J,Line,-1.55612165809,48.0929357209981
17T000000022341H,Line,-1.55612165809,48.0929357209981
17T0000000223629,Line,-1.53612165809,48.1129357209981
17T0000000223637,Line,-1.53612165809,48.1129357209981
17T0000000223645,Line,-1.53612165809,48.1129357209981
17T0000000223807,Line,0.822655251389714,44.1026752660293
17T000000022402N,Line,0.822655251389714,44.1026752660293
